loan_id,loan_amount,loan_term,credit_score,income,employment_status,purpose_loan,property_ownership,approval_status
75682B064,286,2,2,4379,Self-employed,Home Improvement,Rented,1
CC0A0A30A,444,5,3,3012,Unemployed,Home Improvement,Owned,1
4F0661E23,323,3,2,6264,Unemployed,Education,Owned,1
21B80A467,929,7,2,4823,Self-employed,Education,Owned,1
CFEE3F54B,587,4,1,7791,Self-employed,Investment,Rented,0
07D3D4CD4,976,1,2,2848,Employed,Small Business Funding,Owned,1
BA42563C6,948,6,4,3704,Self-employed,Home Improvement,Rented,1
A2EDBF682,328,6,4,7036,Unemployed,Small Business Funding,Mortgaged,0
C076B1C0B,489,7,3,6093,Employed,Investment,Owned,1
EE3249FAC,688,11,3,2205,Employed,Education,Mortgaged,0
210B8D7E7,287,8,3,3892,Employed,Investment,Rented,0
9BCF9357E,957,3,3,2520,Employed,Debt Consolidation,Owned,0
C3C9BF6A5,369,6,1,5576,Unemployed,Education,Owned,1
CFC5700B7,706,10,2,7113,Unemployed,Small Business Funding,Mortgaged,1
221315DA0,409,2,1,9513,Unemployed,Education,Rented,0
93CAB340D,231,9,3,4351,Unemployed,Investment,Rented,1
307E0937A,650,2,2,8258,Employed,Home Improvement,Owned,1
E0CDEE835,171,3,4,8807,Unemployed,Investment,Owned,1
78120A19E,892,10,1,4134,Employed,Investment,Owned,0
DBBB3212C,944,2,2,9262,Self-employed,Home Improvement,Owned,1
7029A5BEC,771,9,4,6838,Unemployed,Small Business Funding,Owned,1
E17D1DB59,286,1,4,4475,Self-employed,Small Business Funding,Rented,1
974085B36,585,5,3,7817,Self-employed,Education,Owned,1
53CA33243,290,1,4,6545,Unemployed,Investment,Mortgaged,1
1980C3F6B,521,5,4,9793,Employed,Education,Owned,1
81B5C4ED9,219,8,3,2785,Self-employed,Home Improvement,Owned,1
A415C86BE,319,8,2,9708,Unemployed,Debt Consolidation,Rented,1
BB92EDE03,152,11,2,8858,Self-employed,Small Business Funding,Rented,0
B18DDA5F5,833,8,3,6097,Self-employed,Home Improvement,Rented,1
B0E025CA7,550,2,1,7197,Unemployed,Small Business Funding,Mortgaged,0
CEDE4FABC,511,8,3,7443,Self-employed,Education,Rented,1
4FE00735B,742,5,2,4790,Employed,Debt Consolidation,Owned,1
A28F07485,336,1,1,7217,Employed,Investment,Rented,0
8CCB5454C,857,7,3,9796,Self-employed,Small Business Funding,Mortgaged,0
183436B1C,837,6,2,4157,Self-employed,Investment,Owned,1
83D51D524,819,5,2,2678,Unemployed,Education,Owned,1
6AC162310,505,1,2,5528,Employed,Small Business Funding,Mortgaged,1
804075814,707,1,4,5559,Self-employed,Education,Rented,1
C496B2E41,521,6,4,7928,Employed,Investment,Rented,1
853F5F464,811,10,1,2370,Self-employed,Education,Rented,1
692DDA859,346,7,1,9504,Unemployed,Education,Rented,0
9B209C691,171,10,1,4937,Unemployed,Education,Mortgaged,1
24B23A350,929,10,4,8742,Employed,Home Improvement,Mortgaged,1
079173420,284,1,1,7141,Employed,Home Improvement,Rented,1
3923540A2,105,9,2,2721,Self-employed,Small Business Funding,Mortgaged,1
5EF6E48E1,305,4,2,6400,Self-employed,Education,Owned,0
576898B4A,643,5,1,2923,Self-employed,Education,Rented,0
5B139CCAD,710,2,1,7391,Employed,Education,Owned,0
32C585E44,486,10,4,9657,Unemployed,Home Improvement,Owned,0
2B0368D3D,867,8,2,2835,Unemployed,Investment,Owned,1
E766C106E,798,2,3,4493,Employed,Education,Rented,0
52076CDE2,175,3,3,4979,Unemployed,Debt Consolidation,Rented,1
8E66C441E,276,9,4,4325,Employed,Small Business Funding,Rented,1
FA4F34A65,926,2,4,9818,Self-employed,Home Improvement,Mortgaged,1
A77085C19,898,6,4,5924,Employed,Investment,Rented,1
849CD0598,448,4,2,4424,Unemployed,Debt Consolidation,Owned,1
6AC8D9C4C,354,7,1,8375,Employed,Education,Rented,0
8ACBE1978,936,6,1,9912,Employed,Home Improvement,Mortgaged,1
3A8402F50,801,10,4,8735,Employed,Education,Rented,0
EA3BAFCF2,407,9,2,6521,Employed,Small Business Funding,Mortgaged,0
98E9D4C4F,444,9,3,5126,Unemployed,Home Improvement,Owned,0
2DF416CB5,226,10,4,8088,Self-employed,Debt Consolidation,Owned,0
8B48A2D20,386,4,2,7922,Unemployed,Investment,Owned,0
37F29E7C7,865,1,4,8584,Unemployed,Investment,Owned,1
253762173,824,2,2,8177,Self-employed,Small Business Funding,Owned,1
947F25106,861,8,2,4376,Unemployed,Investment,Owned,0
676E732EF,695,10,4,8988,Self-employed,Investment,Mortgaged,0
051ACF70B,586,8,1,2453,Self-employed,Small Business Funding,Owned,0
39AB22047,482,2,4,5459,Employed,Debt Consolidation,Rented,0
B5144B6F0,505,4,1,6859,Unemployed,Home Improvement,Mortgaged,1
669845702,487,1,1,5501,Self-employed,Home Improvement,Mortgaged,0
591057A08,624,7,3,5547,Unemployed,Small Business Funding,Rented,0
4D0892279,656,4,2,3148,Unemployed,Education,Rented,1
DD30D9079,738,11,4,2522,Self-employed,Small Business Funding,Rented,1
E184F607F,725,8,2,6577,Employed,Small Business Funding,Rented,0
67872675A,375,9,3,8460,Self-employed,Small Business Funding,Rented,1
6FB0F0369,599,9,1,2121,Employed,Small Business Funding,Owned,0
631DCC4B8,816,3,4,5618,Self-employed,Investment,Mortgaged,1
DD367E440,436,5,2,6676,Self-employed,Investment,Rented,1
40695DE8A,580,6,3,9480,Employed,Debt Consolidation,Rented,1
9232E8654,996,6,1,8630,Employed,Small Business Funding,Mortgaged,1
642A4EBB5,372,10,1,5722,Unemployed,Home Improvement,Mortgaged,1
4095801DA,157,8,2,5083,Self-employed,Education,Owned,1
85218ECD0,427,6,1,4172,Unemployed,Investment,Mortgaged,0
5451F1773,830,6,3,7930,Unemployed,Home Improvement,Rented,1
FE607EE50,208,4,1,4706,Employed,Investment,Mortgaged,1
16BE466E7,378,7,4,7196,Employed,Debt Consolidation,Rented,0
9EF6750FA,785,8,4,8723,Unemployed,Education,Mortgaged,1
405D65083,427,3,2,6813,Employed,Investment,Mortgaged,0
6C0F16171,875,7,3,5307,Self-employed,Education,Owned,1
993F4DF1B,414,3,1,5642,Employed,Education,Rented,0
F296C7AE1,573,8,1,4817,Employed,Home Improvement,Owned,1
1CD1B516D,210,1,1,9421,Self-employed,Investment,Owned,0
7C545FB1B,798,1,4,9047,Employed,Education,Rented,1
0687ECD54,880,6,3,6501,Unemployed,Small Business Funding,Mortgaged,1
3459F3863,328,10,1,7362,Unemployed,Education,Owned,0
02C0A4414,596,9,2,3484,Unemployed,Education,Mortgaged,0
D0B5D448E,255,4,3,2276,Employed,Investment,Mortgaged,0
CA4D4B238,572,6,3,7588,Employed,Small Business Funding,Owned,1
1D59B091F,800,5,1,9387,Employed,Education,Owned,1
33A6C5910,371,1,4,3248,Unemployed,Investment,Owned,1
92FF6558A,986,6,3,9068,Employed,Investment,Mortgaged,1
46F278DD0,101,9,2,3124,Self-employed,Education,Rented,1
EDC43EE39,857,3,3,4901,Employed,Debt Consolidation,Rented,0
4824E57B9,821,11,4,3657,Unemployed,Debt Consolidation,Owned,1
512EAFB90,610,3,2,3753,Self-employed,Home Improvement,Mortgaged,1
996B23371,385,2,4,6602,Self-employed,Debt Consolidation,Owned,1
9F359D594,970,4,1,5658,Unemployed,Debt Consolidation,Mortgaged,0
23D130BCB,112,10,3,5402,Self-employed,Investment,Rented,1
4EB8A7BF2,707,3,2,6332,Self-employed,Investment,Rented,1
15543D8FB,597,2,4,9137,Self-employed,Education,Owned,0
AC871E1D1,832,1,1,9506,Self-employed,Education,Owned,1
6BAC3B99F,337,3,2,2751,Self-employed,Investment,Rented,1
A4D2A811C,193,10,3,8649,Employed,Education,Mortgaged,1
0C9A1E78C,437,6,3,2164,Unemployed,Investment,Rented,1
73320FA84,880,9,4,8989,Unemployed,Debt Consolidation,Mortgaged,1
0E8A56B03,270,11,2,3692,Employed,Education,Owned,1
D719BA6FA,705,5,1,9890,Employed,Debt Consolidation,Rented,1
00DC65B1B,760,3,1,3956,Unemployed,Home Improvement,Owned,1
83A0F2CB2,723,5,1,5860,Unemployed,Education,Rented,1
2772CEACF,666,5,4,4775,Employed,Investment,Owned,1
5BB7D6C1E,948,5,1,5289,Employed,Investment,Rented,1
51D6C62E6,566,7,2,3768,Self-employed,Home Improvement,Rented,1
F9E2579A3,727,5,4,4423,Employed,Investment,Owned,1
6A6817BCB,242,7,3,9179,Employed,Debt Consolidation,Rented,0
A05860F05,300,9,4,7551,Self-employed,Investment,Rented,1
7E50DAE1D,279,5,4,8226,Self-employed,Home Improvement,Rented,0
DC9786CF5,813,2,4,6526,Unemployed,Small Business Funding,Rented,0
C1ABFE504,463,5,2,5696,Unemployed,Small Business Funding,Owned,1
31C038928,578,8,3,8621,Employed,Debt Consolidation,Owned,0
E38A8F52A,664,4,3,2782,Self-employed,Small Business Funding,Rented,1
D48700304,570,2,4,5778,Self-employed,Investment,Rented,1
5E83D0C05,483,10,4,8512,Unemployed,Home Improvement,Owned,0
A1CB006E7,791,3,4,9820,Unemployed,Debt Consolidation,Rented,1
E817A67FB,516,9,2,2954,Employed,Small Business Funding,Mortgaged,1
EAC867F69,924,9,2,3992,Self-employed,Investment,Owned,1
086267365,407,8,1,3659,Unemployed,Investment,Rented,0
CB0CA66CA,748,8,3,2140,Employed,Education,Mortgaged,1
C616B3A21,793,8,1,2719,Employed,Education,Rented,0
B9A428B15,466,8,1,3650,Employed,Home Improvement,Rented,1
F87A32D42,100,8,4,9885,Unemployed,Debt Consolidation,Rented,1
5C8ACF99B,143,1,2,9623,Unemployed,Small Business Funding,Mortgaged,1
341E8BF79,838,6,1,5573,Unemployed,Small Business Funding,Mortgaged,1
651A1202C,942,9,1,5474,Unemployed,Investment,Owned,0
3673B9563,197,8,1,8072,Unemployed,Small Business Funding,Rented,1
676FD4005,819,3,4,3015,Self-employed,Home Improvement,Rented,1
31C242A06,364,11,4,6383,Self-employed,Education,Mortgaged,1
C5C93DA53,899,1,2,8498,Self-employed,Investment,Rented,1
61BE10519,882,2,1,2342,Self-employed,Debt Consolidation,Rented,1
3B00D8E28,239,11,1,8292,Employed,Investment,Rented,0
893CD2539,580,2,2,8353,Employed,Small Business Funding,Mortgaged,0
2C365018F,336,7,2,5183,Self-employed,Home Improvement,Rented,1
B40991D64,171,6,2,4701,Unemployed,Debt Consolidation,Rented,1
E90248F3B,766,11,3,2975,Self-employed,Investment,Owned,0
DE58350D6,289,2,2,4583,Self-employed,Small Business Funding,Rented,1
8065EDE3C,367,8,4,5120,Employed,Investment,Mortgaged,1
C548A9AD6,420,9,3,3823,Unemployed,Debt Consolidation,Mortgaged,1
4F42507BE,206,7,2,6426,Employed,Small Business Funding,Rented,1
6D95F5DF2,331,4,4,6460,Unemployed,Education,Owned,1
AFC2B96BF,141,1,2,2010,Employed,Debt Consolidation,Rented,1
33C0E46A0,801,4,2,9355,Self-employed,Education,Rented,0
A50824F63,982,4,3,6604,Unemployed,Education,Rented,1
CED4B9256,238,8,4,4627,Employed,Small Business Funding,Mortgaged,1
FA807219F,714,4,1,3468,Self-employed,Investment,Rented,1
7030E98ED,782,4,2,3113,Employed,Investment,Mortgaged,1
3BE2BAFF4,962,2,3,2621,Employed,Home Improvement,Owned,0
D14B57CD1,372,10,4,2900,Employed,Debt Consolidation,Rented,0
B5F287BA4,580,7,2,5747,Self-employed,Debt Consolidation,Mortgaged,1
E23C04DFA,515,4,1,6064,Unemployed,Small Business Funding,Mortgaged,1
AFEDD190C,605,11,4,3471,Employed,Small Business Funding,Mortgaged,1
F5F6AE2B4,832,6,4,8861,Self-employed,Home Improvement,Rented,0
E2E02E43F,824,3,3,5103,Employed,Home Improvement,Owned,0
FF509F698,952,7,2,2326,Unemployed,Education,Mortgaged,1
9251E2B21,523,6,2,2073,Employed,Home Improvement,Rented,0
33546DD99,506,3,4,2250,Self-employed,Investment,Mortgaged,1
BD234E01D,667,4,2,4497,Employed,Education,Mortgaged,1
540329509,489,10,4,7001,Employed,Home Improvement,Rented,1
6A2DFF598,441,5,1,4402,Unemployed,Investment,Mortgaged,1
36D233B15,713,9,3,6628,Unemployed,Investment,Mortgaged,1
F22DF6046,592,6,2,2295,Unemployed,Education,Rented,1
3109904CE,291,4,2,2297,Employed,Education,Owned,1
1FF47FE39,598,11,3,7447,Self-employed,Investment,Owned,0
4DA3B0ECC,921,11,1,2301,Employed,Small Business Funding,Owned,0
D4226C9AF,811,7,1,6607,Employed,Education,Owned,0
A4CC4EDDC,332,2,1,9505,Employed,Debt Consolidation,Rented,1
650D57CEB,326,4,1,2584,Employed,Small Business Funding,Rented,1
F0C0618C9,470,5,1,8517,Unemployed,Debt Consolidation,Owned,1
E75E24F46,238,4,4,5624,Unemployed,Home Improvement,Rented,1
CF01BD639,955,4,2,7213,Unemployed,Education,Owned,1
43F8E6E7F,916,11,2,8275,Unemployed,Education,Mortgaged,1
27535CD67,248,9,2,3634,Self-employed,Investment,Mortgaged,1
4E95D387E,214,11,4,7005,Employed,Education,Mortgaged,0
28F9939C4,549,2,3,8029,Employed,Debt Consolidation,Owned,1
2948A6032,162,6,1,2052,Employed,Small Business Funding,Mortgaged,1
43AFEE764,203,8,3,7615,Self-employed,Home Improvement,Owned,1
E8DA0FEFD,950,8,1,4276,Self-employed,Small Business Funding,Rented,0
43771748A,970,11,1,4687,Unemployed,Debt Consolidation,Mortgaged,1
D11863B0E,767,7,3,9379,Employed,Home Improvement,Mortgaged,1
450587A13,372,10,2,4844,Employed,Investment,Mortgaged,1
4517F6B2C,105,11,4,6886,Self-employed,Education,Rented,1
225FA372C,246,4,3,7623,Employed,Education,Owned,1
E2B2679CB,283,7,2,6590,Self-employed,Investment,Mortgaged,0
5D0717F75,127,10,1,6948,Unemployed,Debt Consolidation,Mortgaged,1
D2004D4F3,649,6,2,4718,Self-employed,Investment,Owned,1
8AC4584CB,218,11,1,5935,Employed,Debt Consolidation,Mortgaged,1
E143087BB,392,6,1,9400,Self-employed,Home Improvement,Mortgaged,0
A66052958,470,2,2,7190,Self-employed,Small Business Funding,Mortgaged,1
27EAFA99F,343,8,1,9884,Unemployed,Small Business Funding,Owned,0
64665E3B7,679,8,4,8332,Employed,Investment,Mortgaged,0
1C0A09B97,825,11,2,2662,Employed,Education,Rented,1
6481675B5,317,7,3,2007,Unemployed,Investment,Owned,0
94CAF8562,276,11,1,8475,Self-employed,Education,Mortgaged,1
A314A4A2C,398,9,1,5683,Self-employed,Investment,Rented,1
AFCC475B7,775,8,4,5087,Employed,Investment,Rented,1
E0681F663,157,9,4,6761,Self-employed,Small Business Funding,Rented,1
1643FC32F,368,9,3,2668,Unemployed,Education,Rented,1
C1311A227,407,6,1,5164,Employed,Small Business Funding,Rented,1
41D61C9CF,669,2,3,3285,Self-employed,Education,Mortgaged,0
BDA598250,387,7,3,5620,Unemployed,Home Improvement,Rented,1
8619243B8,204,3,1,2160,Unemployed,Home Improvement,Owned,0
188798B99,327,7,3,4398,Employed,Home Improvement,Mortgaged,1
AD7A8D847,346,9,3,5245,Employed,Debt Consolidation,Mortgaged,0
3A290A79B,799,10,4,8460,Self-employed,Small Business Funding,Rented,1
C9F84E15B,593,10,4,7032,Self-employed,Small Business Funding,Rented,1
14B76AAEF,182,2,3,2017,Self-employed,Home Improvement,Mortgaged,0
EFAF22B20,285,6,1,4533,Unemployed,Investment,Owned,0
6460550A8,351,6,4,8510,Unemployed,Small Business Funding,Mortgaged,1
667B12DBD,454,9,3,6446,Self-employed,Education,Mortgaged,0
588F6516B,849,9,2,4575,Employed,Small Business Funding,Rented,1
0CD394F5C,971,5,2,6967,Unemployed,Small Business Funding,Owned,1
A380374B6,795,5,3,7554,Unemployed,Education,Rented,0
2F9CC578E,895,9,2,9076,Self-employed,Home Improvement,Rented,1
5644211F0,996,8,4,4317,Employed,Home Improvement,Rented,1
B524BFAE9,309,7,1,4918,Unemployed,Education,Rented,1
0684A933A,915,8,3,7187,Employed,Small Business Funding,Owned,1
31CFADFEF,907,6,4,3053,Unemployed,Small Business Funding,Rented,1
FA3A9CB2F,708,3,1,2315,Employed,Home Improvement,Rented,1
9F356B8D0,546,7,2,7940,Employed,Debt Consolidation,Owned,1
F92F1C9FC,559,8,2,6832,Unemployed,Home Improvement,Mortgaged,1
7114D85E7,571,8,2,4211,Employed,Education,Rented,1
2AF71EEF8,819,1,2,9069,Unemployed,Debt Consolidation,Mortgaged,0
41B56C48B,469,7,4,2319,Unemployed,Debt Consolidation,Rented,0
38CF7C8AE,999,3,4,7133,Employed,Education,Rented,0
488D4ED75,591,2,1,8422,Unemployed,Investment,Owned,1
11F6B2550,236,2,3,6527,Employed,Home Improvement,Owned,1
C4DB45984,466,8,1,4715,Unemployed,Small Business Funding,Mortgaged,0
3B66B331D,283,9,3,2633,Employed,Home Improvement,Rented,1
90FDF901C,687,3,2,9430,Unemployed,Education,Owned,0
B71814AB0,386,3,2,3705,Unemployed,Small Business Funding,Rented,1
2B1838C3D,571,6,2,8665,Self-employed,Investment,Rented,0
9D040B73D,474,11,2,9107,Unemployed,Education,Mortgaged,1
8B7AFD67F,753,10,4,9339,Unemployed,Home Improvement,Rented,1
37A06B8F1,848,1,1,8501,Employed,Debt Consolidation,Owned,0
04977533E,636,6,3,7132,Employed,Education,Mortgaged,0
926777886,610,3,3,6820,Employed,Education,Owned,1
3767D0632,901,11,4,2672,Employed,Home Improvement,Mortgaged,1
125E5C890,678,4,2,4279,Self-employed,Investment,Mortgaged,0
AA00E22DC,349,9,1,5547,Self-employed,Home Improvement,Rented,1
7AC3F1966,609,3,2,2470,Employed,Home Improvement,Mortgaged,1
5E833BC5E,729,1,4,5231,Employed,Investment,Mortgaged,1
C49EFB6E4,172,3,3,8782,Employed,Investment,Rented,1
00C87B82B,381,7,4,4607,Employed,Education,Mortgaged,1
A7CE83BE9,459,7,3,5332,Unemployed,Debt Consolidation,Mortgaged,0
284F134C2,109,11,1,4620,Employed,Home Improvement,Owned,1
7268D6C42,310,5,3,9801,Unemployed,Debt Consolidation,Owned,1
93A688300,934,1,1,6697,Employed,Investment,Rented,1
834D73E89,251,11,2,3382,Self-employed,Investment,Mortgaged,1
FCF65CABA,104,8,2,8398,Self-employed,Home Improvement,Rented,1
EEFF4BD2B,294,10,4,8745,Employed,Education,Rented,1
D6B631E5F,382,8,1,7634,Self-employed,Home Improvement,Rented,1
A3F0CDA55,563,10,2,6375,Self-employed,Education,Owned,1
CEFE4DC4D,212,10,1,8260,Self-employed,Small Business Funding,Rented,1
BC8F8ADAE,370,10,2,8753,Self-employed,Education,Mortgaged,1
645406390,262,2,2,3185,Unemployed,Home Improvement,Owned,1
248FC1694,559,10,3,8995,Unemployed,Home Improvement,Owned,1
E9716E19E,204,3,4,3910,Unemployed,Education,Owned,0
02817EE39,792,4,3,8109,Unemployed,Debt Consolidation,Mortgaged,1
5E957DD6C,655,1,1,8441,Employed,Education,Rented,1
EA369F441,381,4,2,2915,Self-employed,Small Business Funding,Rented,1
7C5253BE3,786,5,4,9464,Self-employed,Small Business Funding,Owned,1
6384019F0,261,3,2,3617,Employed,Debt Consolidation,Owned,1
C0A9A3151,450,11,2,7477,Employed,Small Business Funding,Rented,1
D8563DFD8,533,10,3,3683,Unemployed,Home Improvement,Mortgaged,1
6DEDF8597,951,2,1,8661,Unemployed,Debt Consolidation,Owned,0
6AFC2DEF3,239,6,4,4425,Self-employed,Debt Consolidation,Owned,0
704FA6B31,570,8,4,9864,Employed,Debt Consolidation,Mortgaged,0
805EC6A04,231,7,4,2425,Self-employed,Education,Owned,1
BFBA157D4,186,11,1,3787,Employed,Education,Mortgaged,1
15DB48BEE,787,1,4,4584,Unemployed,Debt Consolidation,Rented,1
CA76EE3CC,282,4,1,6648,Self-employed,Small Business Funding,Rented,1
DFA712166,467,3,4,2168,Self-employed,Home Improvement,Owned,1
00218CFBF,228,6,2,2514,Employed,Home Improvement,Rented,1
6B74F3FBA,345,9,1,5435,Self-employed,Education,Mortgaged,1
523B6C6A8,700,9,3,7802,Unemployed,Investment,Owned,0
F2C3B5332,677,7,4,6525,Self-employed,Debt Consolidation,Mortgaged,0
202AEDC71,769,9,3,4616,Employed,Investment,Rented,1
1E62BF0EF,998,8,1,8226,Self-employed,Home Improvement,Rented,0
14F17D315,477,5,2,4377,Unemployed,Education,Rented,0
AB6DC9E29,248,9,3,2690,Employed,Education,Owned,1
17477DFA4,951,7,3,5204,Employed,Education,Mortgaged,1
8B1FF66F8,532,5,2,9765,Unemployed,Education,Owned,0
013633DB1,727,8,2,4504,Employed,Education,Rented,1
C2D0A6C41,825,7,1,2352,Employed,Debt Consolidation,Rented,1
1C8BE3ECF,568,9,4,9950,Self-employed,Investment,Owned,1
19E299D04,545,10,3,8487,Employed,Home Improvement,Mortgaged,0
904550F24,580,1,3,3117,Self-employed,Home Improvement,Rented,0
0DE13B116,983,9,1,3405,Unemployed,Education,Mortgaged,1
3058D7047,393,7,4,5939,Unemployed,Education,Rented,1
674341E1A,864,1,1,8905,Unemployed,Education,Owned,1
9D701C45A,242,1,3,7414,Unemployed,Small Business Funding,Rented,1
C4907362A,349,5,3,8341,Employed,Home Improvement,Owned,1
6BE213D95,977,8,2,6174,Employed,Education,Owned,0
CBE9544E6,401,9,2,2677,Self-employed,Investment,Owned,0
288BB56CE,124,6,4,2550,Self-employed,Small Business Funding,Rented,0
6980CEC65,888,10,3,2819,Self-employed,Debt Consolidation,Mortgaged,1
AA46BD948,988,8,3,2213,Employed,Small Business Funding,Mortgaged,0
B421760CD,989,6,2,3666,Self-employed,Small Business Funding,Rented,1
C430EDA66,169,11,1,6764,Employed,Small Business Funding,Owned,1
90F1A114F,724,6,1,7084,Unemployed,Investment,Mortgaged,1
A34A64761,974,4,3,2893,Employed,Home Improvement,Mortgaged,0
327047C32,211,11,3,6254,Unemployed,Education,Rented,1
0B25AC67D,463,5,4,6076,Self-employed,Investment,Owned,0
DE9F74B65,402,2,4,5905,Employed,Investment,Mortgaged,1
687BF3C31,570,3,2,4786,Self-employed,Education,Rented,1
8A9C4C1BE,190,3,3,8700,Self-employed,Small Business Funding,Rented,1
F5D982284,629,11,1,4248,Unemployed,Debt Consolidation,Owned,1
D502B1C1F,760,5,4,2021,Self-employed,Small Business Funding,Rented,1
7CC5B2E45,838,5,2,9506,Employed,Small Business Funding,Owned,1
ABB2E2D2C,825,6,2,5313,Self-employed,Home Improvement,Mortgaged,1
873FD4F68,971,5,1,7860,Unemployed,Small Business Funding,Rented,1
920CFCA97,762,6,4,8025,Unemployed,Debt Consolidation,Mortgaged,0
7C273F570,291,8,1,3261,Self-employed,Investment,Owned,1
E6A230194,651,2,2,3172,Unemployed,Small Business Funding,Owned,1
072E77943,341,4,3,6880,Self-employed,Investment,Owned,1
5E1072FFB,237,6,1,7698,Unemployed,Home Improvement,Rented,1
3CAF7DAC2,444,5,2,4054,Self-employed,Debt Consolidation,Rented,0
7B26B4D10,279,1,3,7352,Self-employed,Education,Rented,0
003766660,811,9,3,3892,Employed,Education,Mortgaged,1
2CE69018E,602,3,4,8947,Employed,Home Improvement,Mortgaged,0
4F0D75BA1,302,2,4,4815,Self-employed,Debt Consolidation,Rented,0
819A0F611,672,9,2,6674,Employed,Investment,Mortgaged,0
A685F0E89,291,7,1,9929,Employed,Home Improvement,Owned,1
204B23136,104,5,3,7196,Unemployed,Small Business Funding,Rented,0
E39F6D317,989,6,4,6584,Employed,Investment,Owned,1
AB051F8EC,336,11,4,7021,Unemployed,Small Business Funding,Owned,1
CA8499026,792,4,1,8230,Employed,Small Business Funding,Owned,1
7793B9FDB,410,1,4,3787,Employed,Investment,Mortgaged,1
DB6CBAA4A,648,4,2,3990,Self-employed,Small Business Funding,Owned,0
013D77154,155,9,1,6317,Employed,Education,Mortgaged,0
DDC2AD7C4,542,1,3,4460,Self-employed,Investment,Owned,0
270CADCC9,336,10,2,4631,Self-employed,Home Improvement,Rented,1
DB30ED3C7,969,3,3,8345,Self-employed,Education,Owned,0
D42151FF0,960,5,3,8714,Self-employed,Home Improvement,Owned,1
